benchmark,reward,walltime,commandline
benchmark://cbench-v1/patricia,0.8197997775305895,0.038985252380371094,opt -sroa -simplifycfg -jump-threading -instcombine -loop-rotate -newgvn -gvn -early-cse-memssa -mem2reg -instsimplify -loop-versioning -break-crit-edges input.bc -o output.bc
benchmark://cbench-v1/patricia,0.8197997775305895,0.03959846496582031,opt -sroa -simplifycfg -jump-threading -instcombine -loop-rotate -newgvn -gvn -early-cse-memssa -mem2reg -instsimplify -loop-versioning -break-crit-edges input.bc -o output.bc
benchmark://cbench-v1/patricia,0.8197997775305895,0.04084444046020508,opt -sroa -simplifycfg -jump-threading -instcombine -loop-rotate -newgvn -gvn -early-cse-memssa -mem2reg -instsimplify -loop-versioning -break-crit-edges input.bc -o output.bc
benchmark://cbench-v1/patricia,0.8197997775305895,0.03951835632324219,opt -sroa -simplifycfg -jump-threading -instcombine -loop-rotate -newgvn -gvn -early-cse-memssa -mem2reg -instsimplify -loop-versioning -break-crit-edges input.bc -o output.bc
benchmark://cbench-v1/patricia,0.8197997775305895,0.0414426326751709,opt -sroa -simplifycfg -jump-threading -instcombine -loop-rotate -newgvn -gvn -early-cse-memssa -mem2reg -instsimplify -loop-versioning -break-crit-edges input.bc -o output.bc
benchmark://cbench-v1/patricia,0.8197997775305895,0.04008674621582031,opt -sroa -simplifycfg -jump-threading -instcombine -loop-rotate -newgvn -gvn -early-cse-memssa -mem2reg -instsimplify -loop-versioning -break-crit-edges input.bc -o output.bc
benchmark://cbench-v1/patricia,0.8197997775305895,0.040732383728027344,opt -sroa -simplifycfg -jump-threading -instcombine -loop-rotate -newgvn -gvn -early-cse-memssa -mem2reg -instsimplify -loop-versioning -break-crit-edges input.bc -o output.bc
benchmark://cbench-v1/patricia,0.8197997775305895,0.03837919235229492,opt -sroa -simplifycfg -jump-threading -instcombine -loop-rotate -newgvn -gvn -early-cse-memssa -mem2reg -instsimplify -loop-versioning -break-crit-edges input.bc -o output.bc
benchmark://cbench-v1/patricia,0.8197997775305895,0.039366722106933594,opt -sroa -simplifycfg -jump-threading -instcombine -loop-rotate -newgvn -gvn -early-cse-memssa -mem2reg -instsimplify -loop-versioning -break-crit-edges input.bc -o output.bc
benchmark://cbench-v1/patricia,0.8197997775305895,0.040625572204589844,opt -sroa -simplifycfg -jump-threading -instcombine -loop-rotate -newgvn -gvn -early-cse-memssa -mem2reg -instsimplify -loop-versioning -break-crit-edges input.bc -o output.bc
